run_id,run_name,loss_type,lr,margin,scale,k,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_epochs
bzpd40il,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-195101,subcenter_cosface,0.0009112404171975582,0.23254133464437873,32.0,3,0.4126559714795009,0.4256429844665139,0.012987012987012991,0.060194876172510965,True,3
8b1dzmoa,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-205139,subcenter_cosface,3.292638190586596e-05,0.30759451655050263,32.0,3,0.3680926916221034,0.3680926916221034,0.0,0.026641999795570293,True,3
fpgdyesy,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-215224,subcenter_cosface,3.3433429178863967e-05,0.30732092999311333,32.0,3,0.3680926916221034,0.3680926916221034,0.0,0.02776648430211346,True,3
0yx1kmnl,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-225253,subcenter_cosface,1.9138678465724783e-05,0.45378746268310965,32.0,3,0.3680926916221034,0.3680926916221034,0.0,0.003061068316824882,True,3
471o04kr,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-235334,subcenter_cosface,1.1976135377330945e-05,0.5592874464808715,32.0,3,0.34530175706646293,0.40718105423987777,0.06187929717341484,0.025274164569110823,False,3
xghg89zz,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-005423,subcenter_cosface,2.364990112080989e-06,0.5961733916499191,32.0,3,0.3810797046091164,0.39088362617774386,0.009803921568627472,0.008004868440467897,False,3
rek64tyb,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-015452,subcenter_cosface,4.818647877114799e-05,0.598297043408674,32.0,3,0.39088362617774386,0.42016806722689076,0.029284441049146903,0.0188588070810411,True,3
l9px3le1,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-025536,subcenter_cosface,7.7482641174439e-06,0.5275738001351895,32.0,3,0.3810797046091164,0.3810797046091164,0.0,0.004072145935425183,True,3
fmlvts23,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-035604,subcenter_cosface,9.430373800119814e-06,0.5907756616302928,32.0,3,0.3680926916221034,0.41367456073338427,0.04558186911128087,0.020132264073145466,False,3
fsjjlbpm,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-045650,subcenter_cosface,1.6978589377381805e-05,0.5366259223106435,32.0,3,0.32900432900432897,0.3843901196842373,0.05538579067990834,0.022623598174734944,False,3
lgddqu2a,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-055733,subcenter_cosface,1.1343802213119114e-06,0.10546374692128492,32.0,3,0.39088362617774386,0.39088362617774386,0.0,0.0046216129489316665,True,3
vfvto36i,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-065802,subcenter_cosface,2.2698171772920047e-05,0.5169175311084949,32.0,3,0.3680926916221034,0.3680926916221034,0.0,0.012557294524881885,True,3
mljwraec,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-075830,subcenter_cosface,2.759943269662309e-06,0.4430520005676471,32.0,3,0.3712757830404889,0.39088362617774386,0.019607843137254943,0.011095111994946512,True,3
kic949kr,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-085915,subcenter_cosface,2.134025667935869e-06,0.5568412163270834,32.0,3,0.3712757830404889,0.39088362617774386,0.019607843137254943,0.012227638518869096,False,3
c68dgvf9,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-095942,subcenter_cosface,1.3419506311468848e-06,0.2716696288168816,32.0,3,0.39088362617774386,0.39088362617774386,0.0,0.0,False,2
ytkurmpd,RVL-CDIP_InternVL3-2B_circle_20260228-162408,circle,6.868401927396767e-05,0.2335062525403988,252.5397205999718,3,0.3810797046091164,0.3810797046091164,0.0,0.02610911211409458,True,3
z47shvyc,RVL-CDIP_InternVL3-2B_circle_20260228-152317,circle,5.339349701236759e-05,0.34069672884990565,228.6526074642011,3,0.3615991851285969,0.3615991851285969,0.0,0.04026452814629093,True,3
bfvdwick,RVL-CDIP_InternVL3-2B_circle_20260228-172442,circle,4.05799780529939e-06,0.1239211391269902,181.8184936389395,3,0.3745861981156099,0.3745861981156099,0.0,0.007682681265756575,True,3
t4jbbxdz,RVL-CDIP_InternVL3-2B_circle_20260228-182530,circle,4.663267527226978e-06,0.10490631888959703,153.7769051515783,3,0.3745861981156099,0.3745861981156099,0.0,0.007682681265756575,True,3
7rehqk7x,RVL-CDIP_InternVL3-2B_circle_20260228-192609,circle,1.1729000041167373e-06,0.10199775011655143,183.4638572188914,3,0.3745861981156099,0.3745861981156099,0.0,5.551115123125783e-17,False,3
6a19qbqq,RVL-CDIP_InternVL3-2B_circle_20260228-202707,circle,1.075456150990277e-06,0.10979621017810598,239.2199729726804,3,0.3745861981156099,0.3745861981156099,0.0,5.551115123125783e-17,False,3
tz4ecwlk,RVL-CDIP_InternVL3-2B_circle_20260228-212746,circle,1.6370617371553244e-06,0.1285649040934697,41.96791821108155,3,0.3745861981156099,0.3745861981156099,0.0,5.551115123125783e-17,False,3
j5kkajwk,RVL-CDIP_InternVL3-2B_circle_20260228-222828,circle,1.3786788024664164e-06,0.1074504668538048,69.62063504407763,3,0.3745861981156099,0.3745861981156099,0.0,5.551115123125783e-17,False,3
46jlnwaz,RVL-CDIP_InternVL3-2B_circle_20260228-232904,circle,1.0121525944175036e-06,0.21559069235317785,37.65478062677363,3,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.003061068316824882,False,3
96bqcnyj,RVL-CDIP_InternVL3-2B_circle_20260301-003258,circle,1.250915788800128e-06,0.39575625024450256,52.26764928595116,3,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.003061068316824882,False,3
e7i9b173,RVL-CDIP_InternVL3-2B_circle_20260301-013614,circle,1.0320805052547108e-06,0.30175501651724435,32.377243838806166,3,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.003061068316824882,False,3
fufaxllg,RVL-CDIP_InternVL3-2B_circle_20260301-023643,circle,1.5065267891957334e-06,0.3785698338920532,32.01498844597425,3,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.003061068316824882,False,3
nydl5wua,RVL-CDIP_InternVL3-2B_circle_20260301-033719,circle,1.1096920359818475e-06,0.3354989439025967,75.56665085448691,3,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.003061068316824882,False,3
rell2bxh,RVL-CDIP_InternVL3-2B_circle_20260301-043745,circle,1.0354461743323563e-06,0.389256254773813,97.20071998838634,3,0.3745861981156099,0.3745861981156099,0.0,5.551115123125783e-17,False,3
hmb2bw8f,RVL-CDIP_InternVL3-2B_circle_20260301-053817,circle,1.026223432259393e-06,0.2687914461545067,71.75233876789284,3,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.003061068316824882,False,3
67hi6gnb,RVL-CDIP_InternVL3-2B_contrastive_20260301-063918,contrastive,6.746805177118571e-06,0.4822320817561628,64.0,3,0.3973771326712503,0.3973771326712503,0.0,0.007682681265756575,False,3
0kz6hh3q,RVL-CDIP_InternVL3-2B_contrastive_20260301-073940,contrastive,2.9353544451906785e-05,0.8877361290151454,64.0,3,0.3745861981156099,0.42997198879551823,0.05538579067990834,0.02536486940980443,False,3
